,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Total_income,Age,Years_employed
5338,0,0,1,1,0,0,0,1,3,134995.5,35.080802480543746,5.193809592257199
5339,0,0,1,0,0,0,1,0,2,148500.0,52.77589546671047,0.0
5340,0,1,1,0,0,1,0,1,2,103500.0,28.597438687994963,1.8617767647521848
5341,1,1,1,0,0,1,0,0,1,256500.0,26.790420063382548,3.682484924399543
5342,1,1,1,0,0,0,0,1,2,225000.0,45.980410275365,9.103540798236788
5343,1,1,1,0,0,0,0,0,2,179100.0,44.51015421261216,2.3436483979821623
5344,1,1,1,0,0,0,0,0,2,211500.0,58.821194138141095,4.679083074943359
5345,0,0,1,0,1,0,0,0,2,166500.0,26.45639540852995,1.2813404792706216
5346,0,0,1,0,0,0,1,0,2,225000.0,53.4603722184576,0.0
5347,0,0,1,0,0,0,0,0,2,252000.0,57.07714737468942,3.953537718091405
5348,1,0,1,0,0,0,0,0,2,180000.0,50.90042916692335,29.86782753923763
5349,1,0,1,0,1,1,0,0,2,360000.0,46.98248423992279,4.4490988863563246
5350,0,0,1,0,1,0,0,0,2,90000.0,43.68878211051562,9.86741685318658
5351,0,0,1,0,0,0,1,0,2,247500.0,55.39881037940546,0.0
5352,0,0,0,0,0,0,0,1,2,135000.0,33.752917582154325,11.195301751576007
5353,1,0,1,0,0,1,0,0,2,270000.0,38.91387229032766,1.607151413102254
5354,0,0,1,0,0,0,1,0,2,177750.0,62.79115929827443,0.0
5355,0,0,0,1,0,0,0,1,2,126000.0,43.45606001492159,24.69318329602935
5356,0,0,1,0,0,1,0,2,3,315000.0,33.22176362279855,0.5256781453417935
5357,1,1,1,0,0,0,1,0,1,135000.0,60.014921593188085,0.0
5358,0,0,1,0,0,0,0,0,2,180000.0,42.61278465676913,4.690034702971314
5359,0,0,1,0,1,0,1,0,2,360000.0,53.08801686550717,0.0
5360,1,0,1,1,1,0,0,0,2,247500.0,25.580265166293625,2.258773280765519
5361,1,0,1,0,0,1,0,1,3,315000.0,31.14916801850825,3.0116977076873583
5362,0,0,0,0,0,0,0,0,2,67500.0,50.733416839497046,0.36687953893646
5363,0,1,1,1,1,0,0,0,2,225000.0,29.709028932832297,0.4490167491461152
5364,1,1,1,0,0,0,0,0,2,180000.0,55.93270224576822,0.9527916384320008
5365,0,1,1,0,0,1,0,1,3,292500.0,37.481946925672666,0.3641416319294715
5366,0,1,1,0,0,0,0,0,2,256500.0,38.91113438332067,9.11723033327173
5367,0,0,1,0,0,0,0,0,1,67500.0,36.89055901216315,8.279430789133247
5368,0,0,1,0,0,1,0,1,3,337500.0,35.01783061938301,9.11449242626474
5369,1,0,1,0,0,1,0,0,2,135000.0,52.639000116361046,3.5264242250011977
5370,0,1,0,1,1,0,0,0,2,157500.0,50.53628753499388,7.274618917568465
5371,0,0,0,0,1,0,0,0,2,135000.0,27.15456169531202,3.441549107784554
5372,1,0,0,1,0,0,0,0,2,99000.0,29.33119776586788,4.1889977206924165
5373,0,0,0,1,1,0,0,0,1,103500.0,40.85231045127552,10.524514534863822
5374,0,0,0,1,0,0,0,0,2,135000.0,54.4843494390713,9.525178477313018
5375,0,0,0,1,0,0,0,1,3,162000.0,28.60017659500195,2.943250032512646
5376,0,0,1,0,0,1,0,0,2,135000.0,38.68115019473363,1.023977220613702
5377,1,1,1,0,0,0,0,0,2,292500.0,29.39690753403561,9.02414149503412
5378,1,1,1,0,1,1,0,1,3,450000.0,40.181523234563336,2.595535842625105
5379,1,1,1,0,0,0,0,1,3,360000.0,38.76602531195028,7.534720083232373
5380,1,0,0,1,0,0,0,0,2,135000.0,28.38661984845685,3.447024921798531
5381,0,1,0,0,0,0,0,0,2,135000.0,33.99111549176232,10.116566390822536
5382,0,0,0,0,0,0,0,0,2,135000.0,57.15380877088509,10.362978021451502
5383,0,0,1,0,0,0,0,0,2,112500.0,51.42610731226514,1.0267151276206905
5384,0,0,1,0,0,0,0,1,2,225000.0,29.93627521441234,1.2703888512426675
5385,0,0,1,0,0,0,1,0,2,148500.0,64.60091582989384,0.0
5386,0,1,1,0,0,0,0,0,2,211500.0,28.849326132637906,7.518292641190442
5387,0,0,1,0,0,0,1,0,2,315000.0,53.2933598910313,0.0
5388,0,0,1,0,1,0,0,0,2,166500.0,47.69981587575378,0.517464424320828
5389,0,0,1,0,1,1,0,0,2,333000.0,53.32347686810817,1.262175130221702
5390,0,1,1,0,0,1,0,2,4,72000.0,28.192228450960663,5.593544015277521
5391,0,1,1,0,0,0,0,0,2,112500.0,39.97891811604619,1.9302244399268973
5392,1,1,1,0,1,0,0,0,1,378000.0,50.84293311977659,7.679829154602764
5393,0,0,1,0,1,0,0,0,1,360000.0,55.99567410692896,20.01410022108599
5394,0,0,1,0,0,0,1,0,2,180000.0,60.2503815957891,0.0
5395,0,0,1,0,0,0,1,0,1,126000.0,64.74054908725024,0.0
5396,1,1,0,0,1,0,1,0,2,202500.0,46.08445074163056,0.0
5397,0,1,1,0,0,0,1,0,2,225000.0,63.00745395182653,0.0
5398,1,1,1,0,0,0,1,0,2,450000.0,64.2066572208875,0.0
5399,0,0,1,1,1,0,0,0,2,99000.0,53.64107408091884,4.03567492830106
5400,0,0,0,0,0,0,0,1,2,157500.0,33.82957897835,3.6989123664414736
5401,0,0,1,1,1,0,0,0,2,193500.0,64.88839606562763,1.9493897889758167
5402,0,1,0,0,1,0,0,0,2,121500.0,54.51720432315516,13.615611545753849
5403,0,0,0,0,1,0,1,0,1,54000.0,59.82326810269889,0.0
5404,0,1,0,1,0,0,0,0,2,157500.0,39.20409043306844,2.1191400234091047
5405,1,1,0,0,1,0,0,0,1,90000.0,27.9211756572688,1.5332279239135642
5406,1,1,1,1,1,0,0,0,2,135000.0,59.07308158278404,2.6119632846670364
5407,0,0,1,0,0,0,0,0,2,112500.0,29.19704032252545,2.6119632846670364
5408,1,1,0,1,0,0,0,0,2,180000.0,26.85886773855725,8.194555671916604
5409,0,0,0,1,1,0,0,0,2,157500.0,31.726866396982825,2.1930635125977944
5410,0,0,0,0,0,0,1,0,2,56250.0,59.910881126922526,0.0
5411,1,0,1,1,1,0,0,1,3,119250.0,25.66240237650328,0.7775655899847361
5412,0,0,1,0,0,0,0,0,2,135000.0,45.64364771350541,0.2710527936918622
5413,0,0,1,0,0,0,0,1,3,238500.0,33.73101432609841,10.185014065997247
5414,0,0,1,0,0,0,0,0,1,247500.0,40.27187416579396,4.851571216383635
5415,0,0,1,0,0,1,0,1,3,216000.0,39.69417578731938,1.0157634995927365
5416,0,1,1,0,1,1,0,1,2,225000.0,39.965228581011246,10.592962210038536
5417,1,1,1,0,0,0,0,0,2,135000.0,29.32845985886089,0.5941258205165062
5418,0,1,1,0,0,0,0,0,2,810000.0,42.0953202324483,17.845677871551093
5419,0,0,0,0,0,0,0,0,2,202500.0,48.548567047920216,6.510742862618671
5420,0,0,1,0,1,0,0,0,1,247500.0,59.74113089248924,1.013025592585748
5421,0,0,1,0,0,0,1,0,2,112500.0,54.40768804287562,0.0
5422,0,0,0,0,1,0,0,0,2,225000.0,57.85471296467416,25.67882981854521
5423,0,0,0,1,0,0,0,0,2,112500.0,31.236781042731884,6.67775519004497
5424,1,1,0,1,1,0,0,0,1,135000.0,28.86575357467984,2.195801419604784
5425,0,1,1,0,1,0,0,1,3,90000.0,33.591381068742,3.2827505013792204
5426,0,0,1,0,0,1,0,0,2,157500.0,29.216205671574365,4.783123541208923
5427,0,0,0,0,1,0,0,0,2,135000.0,30.31410638137676,2.3655516540380708
5428,1,0,0,0,0,0,1,0,2,315000.0,41.922832091008026,0.0
5429,1,1,0,0,1,0,0,0,2,225000.0,32.63585152330301,2.699576308890669
5430,0,0,1,0,0,0,0,0,1,135000.0,60.17098229258643,25.865007495020432
5431,0,0,1,0,0,0,0,0,2,225000.0,46.8839195876712,8.777729864405154
5432,0,0,1,0,1,0,1,0,2,135000.0,63.96845931127949,0.0
5433,1,1,1,0,0,0,0,2,4,292500.0,42.06246534836444,9.109016612250764
5434,0,1,1,0,0,0,0,0,2,157500.0,62.42154185233098,15.187170167765252
5435,0,0,1,1,1,1,0,2,4,135000.0,40.715415100926094,0.9418400104040466
5436,0,0,0,0,0,0,1,0,2,58500.0,61.12924974503241,0.0
5437,0,1,1,0,1,0,1,0,2,135000.0,62.9663853467217,0.0
5438,0,0,0,0,0,0,0,0,1,405000.0,53.86010664147792,9.516964756292053
5439,0,0,1,0,1,0,0,0,2,112500.0,37.32588622627432,15.934618780673114
5440,0,1,1,0,0,0,0,1,3,189000.0,51.43158312627912,13.930470851557526
5441,1,1,1,1,1,0,0,0,2,315000.0,39.98986974407414,10.34381267240258
5442,0,0,0,0,0,0,0,0,2,135000.0,33.21902571579156,8.260265440084327
5443,1,1,1,1,0,0,0,0,2,180000.0,55.05109618951792,22.0127723361876
5444,1,1,1,0,1,0,0,0,2,157500.0,33.08486827244913,7.59495403738612
5445,0,0,1,0,0,0,0,0,2,45000.0,54.83480153596583,2.258773280765519
5446,0,1,1,0,1,1,0,1,3,630000.0,51.77108359514569,17.930552988767737
5447,0,0,1,0,1,0,0,0,2,225000.0,49.942161714477365,0.5941258205165062
5448,0,0,1,0,1,1,0,0,2,81000.0,48.99758379706633,13.678583406914584
5449,0,0,1,0,0,0,0,0,2,117000.0,43.17953140721576,24.26059398892517
5450,0,1,0,0,0,0,0,0,2,135000.0,54.27626850654018,33.6160222318049
5451,0,0,1,0,0,0,0,0,1,180000.0,42.421131166279935,24.19762212776443
5452,0,0,1,0,1,0,1,0,2,126000.0,60.16824438557944,0.0
5453,1,0,0,0,1,0,0,0,2,247500.0,34.11432130707681,3.534637946022164
5454,1,1,1,0,0,0,0,2,4,157500.0,29.11490311231579,0.2792665147128277
5455,0,0,1,0,0,0,1,0,1,202500.0,58.0107736640725,0.0
5456,1,1,1,0,0,0,0,1,3,112500.0,42.5498127956084,8.9337905638035
5457,0,1,1,0,0,0,0,1,3,292500.0,34.880935269033586,9.593626152487731
5458,0,0,0,0,0,0,0,1,3,81000.0,32.05267733081446,6.343730535192372
5459,1,0,1,0,0,0,1,3,5,135000.0,41.33965789851948,0.0
5460,0,0,1,0,0,1,0,1,3,193500.0,35.25055271497703,2.7625481700514043
5461,1,1,1,0,0,0,0,0,2,315000.0,44.75930375024812,12.427359904720836
5462,1,0,0,0,0,0,0,1,3,292500.0,44.08304071952196,13.511571079488284
5463,1,1,0,0,0,0,0,2,4,450000.0,45.117969568163616,11.176136402527089
5464,0,1,1,0,1,0,1,1,3,315000.0,55.90806108270532,0.0
5465,0,0,1,0,0,0,0,0,2,225000.0,38.56342019343313,2.844685380261059
5466,0,0,1,1,0,0,0,0,2,202500.0,42.5498127956084,2.4257856081918177
5467,1,1,1,0,0,0,1,0,1,292500.0,54.18591757530955,0.0
5468,1,0,1,0,0,1,0,0,2,135000.0,43.03716024285235,1.3443123404313573
5469,1,0,1,0,0,1,0,0,2,90000.0,29.780214515014,2.0972367673531966
5470,0,0,1,0,0,1,0,0,2,405000.0,47.71350541078872,13.344558752061983
5471,0,0,1,0,0,0,1,0,2,180000.0,56.915610861277095,0.0
5472,0,0,1,0,0,1,0,0,1,180000.0,49.13174124040877,4.6078974927616585
5473,0,1,1,0,1,0,0,0,2,360000.0,64.05333442849613,3.5264242250011977
5474,1,1,1,0,0,0,1,0,2,135000.0,67.29775423177752,0.0
5475,0,1,1,0,0,0,0,0,2,162000.0,60.50226904043204,41.690109995414005
5476,0,0,1,0,1,0,1,0,2,180000.0,59.9163569409365,0.0
5477,0,0,1,1,0,0,0,0,2,202500.0,38.2841536787203,7.77839380685435
5478,0,0,1,0,1,0,1,0,1,99000.0,62.462610457435815,0.0
5479,0,0,1,1,0,0,0,0,2,427500.0,54.45423246199443,9.856465225158628
5480,0,1,0,0,0,0,0,0,2,675000.0,45.66281306255433,19.691027194261345
5481,1,0,1,0,0,0,0,0,2,180000.0,63.7521646577274,14.850407605905666
5482,0,1,1,0,1,0,1,0,2,450000.0,59.1059364668679,0.0
5483,0,0,1,0,0,0,0,0,1,180000.0,30.954776621012066,5.10072075401959
5484,0,0,1,0,0,0,0,1,2,202500.0,52.40354011376004,2.428523515198806
5485,1,1,1,0,0,1,0,2,4,135000.0,36.24715086552085,16.01401808387578
5486,0,0,1,0,0,0,1,0,2,180000.0,59.29211414334312,0.0
5487,0,0,1,0,0,0,0,0,2,135000.0,45.252127011506055,6.929642634687912
5488,0,0,1,0,1,0,1,0,2,90000.0,63.91643907814671,0.0
5489,0,0,1,0,0,0,1,0,2,81000.0,59.335920655454935,0.0
5490,0,0,0,0,0,1,0,2,4,67500.0,28.54268054785519,5.426531687851222
5491,0,1,1,1,1,0,0,0,2,144000.0,35.85289225651451,10.174062437969294
5492,0,0,1,0,0,0,1,0,2,76500.0,65.02529141597705,0.0
5493,0,0,1,0,0,0,0,0,2,157500.0,46.32538655824555,5.259519360424923
5494,1,1,1,0,0,1,0,0,2,180000.0,27.247650533549628,4.930970519586302
5495,0,1,1,0,0,0,0,0,2,135000.0,38.86732787120885,14.3657980656687
5496,0,0,1,0,1,0,0,0,2,202500.0,48.282990068242334,15.44727133342916
5497,0,0,1,0,1,0,0,0,2,85500.0,40.55661649452076,8.117894275720925
5498,0,0,1,0,0,0,0,0,2,270000.0,54.83206362895884,2.6119632846670364
5499,0,1,1,1,1,0,0,0,2,72000.0,56.84168737208841,27.787018213926363
5500,0,0,0,0,0,0,0,0,1,67500.0,53.01683128332546,6.95154589074382
5501,0,1,0,0,0,0,0,0,1,247500.0,37.08768831666632,5.864596808969384
5502,1,0,1,0,0,0,0,0,2,112500.0,52.258431042389645,16.777894138825573
5503,0,0,1,0,0,0,1,0,1,180000.0,59.05665414074211,0.0
5504,0,0,1,0,1,0,0,0,2,225000.0,32.27444779838053,2.940512125505657
5505,0,0,1,0,0,0,0,1,3,121500.0,42.27602209490954,1.1855137340260238
5506,0,1,1,1,0,0,0,0,2,135000.0,32.61942408126108,3.597609807182899
5507,0,0,0,1,1,0,0,0,2,112500.0,27.57346146738126,4.51207074751706
5508,0,0,0,0,0,1,0,0,2,135000.0,26.062136799523604,1.4264495506410124
5509,0,0,1,0,0,0,1,0,2,144000.0,57.04703039761255,0.0
5510,0,0,1,0,0,0,0,0,2,67500.0,33.227239436812525,3.4278595727496115
5511,1,1,1,0,1,0,1,0,2,78750.0,57.15654667789209,0.0
5512,0,1,1,0,0,0,0,0,2,157500.0,41.16990766408619,5.763294249710809
5513,0,1,0,0,1,0,0,1,3,135000.0,32.017084539723605,1.2594372232147135
5514,0,0,1,1,1,0,0,0,2,225000.0,36.90698645420508,14.51090713703909
5515,0,0,1,0,0,0,0,0,2,112500.0,48.548567047920216,18.8450139291019
5516,0,1,1,0,0,0,0,2,4,270000.0,48.21454239306762,2.592797935618117
5517,0,0,0,0,0,1,0,2,4,112500.0,31.77067290909464,7.449844966015729
5518,0,0,1,0,0,0,1,0,2,112500.0,65.036243044005,0.0
5519,0,0,1,0,0,0,1,0,2,81000.0,64.48866164260731,0.0
5520,0,0,1,0,0,1,0,0,2,540000.0,50.30356543939985,8.03575706551127
5521,0,0,1,0,0,0,0,0,2,171000.0,58.7965529750782,15.450009240436149
5522,0,1,1,0,1,0,0,0,2,180000.0,42.221263954769775,3.280012594372232
5523,0,0,1,0,0,0,0,0,1,247500.0,58.96630320951149,37.60515274098715
5524,0,0,1,0,1,0,0,0,2,162000.0,51.67799475690808,7.605905665414074
5525,0,0,1,0,1,1,0,2,4,175500.0,46.47049562961594,3.107524452931956
5526,1,1,1,0,0,0,0,0,2,180000.0,32.35658500859018,8.851653353593845
5527,1,0,1,0,1,0,1,0,2,256500.0,63.59884186533604,0.0
5528,0,1,1,0,0,0,0,0,2,112500.0,41.2876376653867,15.266569470967918
5529,0,0,1,0,0,1,0,0,2,112500.0,37.88168134869299,10.258937555185938
5530,0,0,1,0,0,0,1,0,2,157500.0,64.2751048960622,0.0
5531,0,1,1,0,0,0,1,0,1,225000.0,59.946473918013375,0.0
5532,0,0,0,1,0,0,0,0,2,36000.0,39.69965160133336,1.256699316207725
5533,1,1,0,1,1,0,0,0,2,180000.0,31.713176861947883,3.928896555028509
5534,0,1,0,1,1,1,0,0,1,382500.0,41.8817634859032,2.4230477011848293
5535,0,1,0,1,1,1,0,1,3,315000.0,39.305392992327015,2.9268225904707146
5536,0,0,0,1,0,0,0,0,2,90000.0,40.97004045257603,4.172570278650485
5537,0,0,0,0,1,0,0,0,2,99000.0,28.482446593701443,6.009705880339774
5538,0,1,0,1,1,0,0,0,1,216000.0,54.114731993127855,27.173727044360938
5539,0,1,0,0,0,0,1,0,2,112500.0,59.89992949889457,0.0
5540,0,0,0,1,1,0,0,0,2,180000.0,42.76063163514651,6.84202961046428
5541,0,0,0,0,0,0,1,0,1,121500.0,55.2947699131399,0.0
5542,0,0,1,0,0,1,0,1,2,135000.0,39.765361369501086,3.345722362539956
5543,0,0,1,0,0,0,0,0,1,189000.0,47.81207006304031,17.25976577205555
5544,0,0,1,0,0,0,0,0,2,180000.0,32.84119454882715,0.5941258205165062
5545,0,0,1,0,0,0,0,0,1,252000.0,51.74918033908978,3.764622134609198
5546,0,1,0,0,1,0,0,3,5,450000.0,37.83787483658117,4.9254947055723255
5547,0,0,1,0,0,0,0,0,2,382500.0,46.47049562961594,8.008377995441384
5548,0,0,0,0,0,0,0,0,1,148500.0,64.0615481495171,7.953619855301614
5549,1,1,1,0,0,0,0,0,2,427500.0,54.46792199702937,3.364887711588876
5550,0,0,1,0,0,1,0,0,1,225000.0,50.69508614139921,2.863850729309979
5551,0,0,1,0,0,0,1,0,1,90000.0,53.29062198402431,0.0
5552,0,0,0,1,0,0,0,0,2,112500.0,59.57959437907692,16.78610785984654
5553,1,1,0,0,0,0,0,3,5,337500.0,29.71450474684628,2.951463753533611
5554,0,0,1,0,1,0,1,0,2,112500.0,54.7718296748051,0.0
5555,1,0,1,1,1,0,0,0,2,90000.0,51.943571736585966,8.44096730254557
5556,1,1,1,0,0,0,0,0,2,270000.0,55.53570572975489,1.5250142028925988
5557,0,0,1,0,0,0,0,1,3,157500.0,42.53064744655948,1.607151413102254
5558,1,0,1,0,1,1,0,0,1,427500.0,43.25345489640444,11.271963147771686
5559,1,0,1,0,0,1,0,0,2,180000.0,36.926151803254,2.932298404484692
5560,0,0,0,0,1,0,0,0,2,171000.0,52.09689452897732,8.684641026167546
5561,1,1,0,1,1,0,0,0,1,135000.0,49.315181009877,3.2663230593372896
5562,0,0,0,0,1,0,1,0,2,360000.0,56.95941737338891,0.0
5563,1,1,0,1,0,0,0,0,2,180000.0,51.85048289834835,8.599765908950902
5564,1,0,0,1,0,0,0,3,5,315000.0,41.00837115067387,8.265741254098304
5565,1,1,0,1,1,0,0,2,4,121500.0,43.10834582503405,2.3491242119961395
5566,1,1,0,1,1,0,0,0,2,121500.0,57.48783342573769,19.18177649096149
5567,0,0,0,1,0,0,0,0,2,126000.0,45.74495027276399,15.770344360253803
5568,1,0,0,0,0,0,0,2,3,135000.0,34.72213666262825,1.9302244399268973
5569,1,0,0,0,1,1,0,0,2,180000.0,55.53844363676188,2.0972367673531966
5570,1,0,1,0,0,0,0,1,3,900000.0,42.10900976748324,12.34522269451118
5571,0,0,1,0,0,0,1,0,2,180000.0,54.60755525438579,0.0
5572,1,1,0,0,1,0,0,2,4,225000.0,33.657090836909724,9.845513597130672
5573,0,0,1,0,0,0,0,0,2,180000.0,59.08677111781898,28.34555124335202
5574,1,1,1,1,0,0,0,0,2,135000.0,36.94257924529593,10.929724771898124
5575,1,1,0,0,0,0,0,0,1,81000.0,28.95062869189648,0.3449762828805519
5576,0,0,1,0,1,0,0,0,2,180000.0,57.11000225877328,11.011861982107778
5577,0,0,1,1,1,0,0,0,2,94500.0,44.24731513994127,7.931716599245706
5578,1,1,0,0,0,0,0,0,2,135000.0,54.88134595508463,11.86882687529518
5579,0,1,0,0,0,0,0,0,2,225000.0,31.817217328213445,3.364887711588876
5580,0,0,1,0,0,0,0,0,2,315000.0,53.26050500694744,5.363559826690486
5581,0,1,1,0,0,0,0,0,2,148500.0,56.57063457839654,13.782623873180148
5582,0,0,1,0,1,0,0,0,1,337500.0,31.66389453582209,3.950799811084417
5583,1,1,1,0,1,0,0,2,4,225000.0,32.93702129407175,3.857710972846807
5584,0,0,0,0,0,0,1,0,2,121500.0,58.34479831892509,0.0
5585,0,0,0,0,0,1,1,0,2,135000.0,58.52823808839333,0.0
5586,0,0,1,1,0,0,0,0,1,112500.0,41.68463418140003,2.847423287268048
5587,0,0,1,0,0,0,0,0,2,112500.0,49.82716962018385,7.011779844897568
5588,0,0,1,0,0,0,1,0,1,135000.0,66.62696701506533,0.0
5589,1,0,1,0,0,0,0,0,1,315000.0,32.994517341218504,6.258855417975728
5590,0,1,1,0,1,1,0,0,2,99000.0,44.09946816156389,22.678083738885807
5591,1,1,1,0,0,0,0,0,2,225000.0,29.544754512412982,0.4271134930902072
5592,1,0,1,0,1,0,0,0,2,207000.0,43.17679350020877,2.592797935618117
5593,1,0,1,0,0,1,0,1,3,202500.0,26.8260128544734,3.931634462035497
5594,0,1,1,1,1,0,0,0,2,121500.0,48.35965146443801,4.679083074943359
5595,0,0,1,0,0,0,1,0,2,157500.0,57.71234180031075,0.0
5596,0,0,1,0,1,1,0,1,3,144000.0,34.27038200647515,10.34381267240258
5597,1,0,1,0,0,0,0,0,2,315000.0,54.25984106449825,11.261011519743732
5598,0,0,1,0,0,0,1,0,2,112500.0,56.97310690842385,0.0
5599,0,0,1,1,1,0,0,0,2,90000.0,43.926980020123615,7.616857293442028
5600,0,0,1,0,0,1,0,0,1,180000.0,37.07399878163138,8.03575706551127
5601,0,1,1,0,1,1,0,0,2,288000.0,39.836546951682784,8.868080795635777
5602,0,0,1,1,1,1,0,0,2,157500.0,37.75299971936453,11.033765238163683
5603,0,0,1,0,0,0,1,0,1,108000.0,60.59809578567664,0.0
5604,1,1,1,0,0,0,0,2,4,180000.0,39.95427695298329,1.1964653620539778
5605,0,0,1,0,0,0,0,0,2,171000.0,53.04968616740932,1.034928848641656
5606,0,0,1,0,1,1,0,3,5,202500.0,43.299999315523245,23.36803630464692
5607,0,0,1,0,0,1,0,0,2,180000.0,40.15414416449345,3.364887711588876
5608,1,1,1,1,1,0,0,0,2,135000.0,58.736319020924455,9.276028939677063
5609,0,1,1,1,1,0,0,0,2,270000.0,56.715743649766935,3.0226493357153124
5610,1,0,1,1,1,0,0,0,1,103500.0,31.02322429618678,3.096572824904002
5611,1,1,1,0,0,1,0,0,2,405000.0,57.25237342313668,3.0116977076873583
5612,0,0,1,0,0,0,1,0,2,135000.0,52.92374244508785,0.0
5613,1,0,0,1,0,1,0,0,1,85500.0,26.54948424676756,3.764622134609198
5614,0,0,1,0,0,0,0,0,2,135000.0,62.7500906931696,5.511406805067866
5615,0,0,1,1,1,0,0,0,2,247500.0,47.6231544795581,4.679083074943359
5616,0,0,1,0,0,0,0,0,2,405000.0,41.45738789981999,12.594372232147135
5617,0,0,1,0,0,0,0,0,2,157500.0,41.72844069351184,6.929642634687912
5618,1,0,1,0,0,0,0,0,1,180000.0,28.78909217848416,1.0979007098023916
5619,0,1,1,0,0,0,0,1,3,112500.0,48.89901914481474,6.67775519004497
5620,0,0,1,0,1,1,0,0,1,180000.0,63.062212091966295,4.867998658425567
5621,0,1,0,0,0,1,0,0,2,270000.0,32.89595268896692,6.699658446100878
5622,0,0,0,0,0,0,0,1,3,225000.0,35.23686317994209,6.614783328884235
5623,1,1,0,1,0,1,0,0,2,270000.0,54.068187574009045,2.034264906192461
5624,0,0,1,0,0,0,0,3,5,157500.0,40.74005626398899,2.1164021164021163
5625,0,0,1,0,1,0,1,0,1,90000.0,62.730925344120685,0.0
5626,1,0,0,0,1,0,0,0,2,112500.0,41.293113479400674,0.6954283797750809
5627,1,1,0,1,1,0,0,0,2,450000.0,31.47497895233988,10.190489880011226
5628,1,1,1,0,1,1,0,0,2,360000.0,57.68222482323388,20.27146347974291
5629,0,0,1,0,0,0,0,0,2,135000.0,53.35085593817806,1.607151413102254
5630,0,0,1,0,0,0,0,1,3,157500.0,33.15057804061685,3.775573762637152
5631,1,1,0,0,0,1,1,0,2,180000.0,60.96771323162009,0.0
5632,0,0,1,1,1,0,0,2,4,121500.0,26.951956576794867,8.271217068112282
5633,1,1,1,0,0,0,0,0,2,315000.0,50.50069474390303,11.857875247267229
5634,0,1,1,0,0,0,0,0,2,157500.0,43.36844699069796,5.021321450816923
5635,0,1,1,0,0,0,0,1,2,225000.0,28.17032519490476,6.428605652409016
5636,1,0,0,0,0,0,0,1,3,202500.0,43.280833966474326,1.262175130221702
5637,1,0,0,0,0,1,0,0,2,135000.0,43.05358768489428,10.932462678905113
5638,1,1,1,0,0,0,0,0,2,301500.0,43.88591141501879,1.1745621059980698
5639,1,0,1,0,0,0,0,0,2,247500.0,41.15621812905125,0.8460132651594489
5640,1,1,1,0,0,0,0,3,5,270000.0,34.5907171262928,11.096737099324422
5641,1,0,1,0,0,0,0,0,1,54000.0,54.80742246589595,5.013107729795958
5642,1,1,0,0,0,0,0,0,2,189000.0,34.664640615481495,1.0979007098023916
5643,0,0,1,0,0,0,0,0,2,112500.0,46.2897937671547,1.1745621059980698
5644,1,1,1,0,0,0,0,2,4,202500.0,42.32804232804233,19.176300676947506
5645,1,0,1,0,0,0,0,0,2,135000.0,47.14128284632813,23.59528258622696
5646,0,0,1,0,0,0,1,0,2,130500.0,60.84724532331259,0.0
5647,0,1,1,0,0,0,0,1,2,135000.0,29.837710562160755,1.0979007098023916
5648,1,1,1,0,0,0,0,0,2,202500.0,39.13564275789373,1.0979007098023916
5649,0,0,1,0,0,0,0,0,2,157500.0,55.190729446874336,9.76337638692102
5650,0,0,1,0,0,0,0,0,1,99000.0,52.1023703429913,7.197957521372786
5651,0,1,0,0,0,0,0,0,2,202500.0,37.75026181235754,7.953619855301614
5652,1,1,1,0,0,0,0,2,4,315000.0,34.0431357248951,9.437565453089386
5653,1,1,1,0,0,0,0,0,1,382500.0,31.64199127976618,6.60383170085628
5654,0,1,0,0,1,0,1,0,2,99000.0,60.625474855746525,0.0
5655,1,0,1,0,0,0,1,0,1,202500.0,58.0107736640725,0.0
5656,0,0,1,0,0,0,0,0,2,360000.0,58.39955645906487,20.59453650656756
5657,0,0,1,0,0,0,0,0,2,234000.0,35.064375038501815,15.59511831180654
5658,0,0,1,0,0,1,1,0,2,180000.0,54.71159572065135,0.0
5659,0,0,1,0,1,0,1,0,2,202500.0,56.7485985338508,0.0
5660,0,1,1,0,0,1,0,0,2,292500.0,33.421630834308715,5.196547499264187
5661,0,0,0,0,0,0,1,0,2,63000.0,64.14642326673375,0.0
5662,0,0,1,0,0,1,0,1,3,135000.0,36.35940505280738,0.9527916384320008
5663,0,1,1,1,0,0,0,0,1,117000.0,52.34604406661328,4.616111213782624
5664,1,1,1,0,0,0,0,0,2,247500.0,57.01965132754266,7.364969848799086
5665,1,0,1,0,0,0,0,0,2,157500.0,40.13771672245152,0.8569648931874029
5666,0,1,1,0,0,0,1,0,2,540000.0,58.290040178785326,0.0
5667,1,0,1,0,0,1,0,0,2,202500.0,56.93203830331903,4.941922147614256
5668,0,1,0,0,1,0,0,0,2,180000.0,57.25511133014367,24.016920265303188
5669,0,0,1,0,0,0,1,0,1,144000.0,60.07515554734184,0.0
5670,0,1,1,1,1,1,0,0,2,135000.0,41.21918999021198,14.341156902605803
5671,1,0,1,0,0,1,1,0,2,252000.0,58.240757852659534,0.0
5672,0,0,1,1,0,1,0,1,3,315000.0,29.596774745545765,3.928896555028509
5673,0,0,1,1,1,0,0,0,1,225000.0,56.99227225747278,4.509332840510072
